cell_id,zone_id,susceptibility_probability
2991,MEL_Z11,0.048608569301484814
2992,MEL_Z11,0.029890993465213216
2993,MEL_Z11,0.057796178746253514
2994,MEL_Z11,0.14743246564141596
2995,MEL_Z11,0.10747995014538446
2996,MEL_Z10,0.7775353804449582
2997,MEL_Z10,0.734137634008883
2998,MEL_Z10,0.11965944633419094
2999,MEL_Z10,0.013934839169643956
3000,MEL_Z10,0.054428887601929515
3001,MEL_Z10,0.05205037979953001
3002,MEL_Z10,0.06173336907996563
3003,MEL_Z10,0.2632212618635538
3004,MEL_Z10,0.2368971308485392
3005,MEL_Z10,0.04668986522409495
3006,MEL_Z10,0.1446706548673283
3007,MEL_Z10,0.006029740115530827
3008,MEL_Z10,0.006848252805720985
3009,MEL_Z10,0.013714111785502118
3010,MEL_Z10,0.08052936231785522
3011,MEL_Z10,0.4045985642457487
3012,MEL_Z10,0.06258441931042191
3013,MEL_Z10,0.015163402293519476
3014,MEL_Z10,0.0947852254209883
3015,MEL_Z09,0.05651264117605564
3016,MEL_Z09,0.07959789516762383
3017,MEL_Z09,0.2706183954103371
3018,MEL_Z09,0.39023512936915256
3019,MEL_Z09,0.06427736527513954
3020,MEL_Z09,0.07550091112615644
3021,MEL_Z09,0.07300366659111095
3022,MEL_Z09,0.11038896778395545
3023,MEL_Z09,0.02232949824505166
3024,MEL_Z09,0.017688885922973987
3025,MEL_Z09,0.004130092445220937
3026,MEL_Z09,0.03552825748351691
3027,MEL_Z09,0.015229819044270952
3028,MEL_Z07,0.03232169968514015
3029,MEL_Z07,0.046355384490739795
3030,MEL_Z07,0.0028228337853636295
3031,MEL_Z07,0.002509753861071438
3032,MEL_Z07,0.005726669573426165
3033,MEL_Z07,0.10746088422111645
3034,MEL_Z07,0.17269075235229348
3035,MEL_Z07,0.5389400139466068
3036,MEL_Z07,0.7116796390973746
3037,MEL_Z07,0.2133144334600128
3038,MEL_Z07,0.02232698236909157
3039,MEL_Z07,0.04228847368537986
3040,MEL_Z07,0.0038525162430331434
3041,MEL_Z07,0.01732218041187402
3042,MEL_Z07,0.013531639017546563
3043,MEL_Z07,0.005428830185655426
3044,MEL_Z07,0.008259245782552993
3045,MEL_Z07,0.07418704593880539
3046,MEL_Z07,0.06951638521367605
3047,MEL_Z07,0.029973400670581747
3048,MEL_Z07,0.03236457127776469
3049,MEL_Z07,0.05913763717235102
3050,MEL_Z06,0.13891369469302087
3051,MEL_Z06,0.07400928551783047
3052,MEL_Z06,0.00042586105726080545
3053,MEL_Z06,0.03878942190913834
3054,MEL_Z06,0.4256518135645756
3055,MEL_Z06,0.22943968473301832
3056,MEL_Z06,0.23393077698319734
3057,MEL_Z06,0.844571354276383
3058,MEL_Z06,0.3896994058223472
3059,MEL_Z06,0.4059565538862439
3060,MEL_Z06,0.4552044068832285
3061,MEL_Z06,0.076103189028535
3062,MEL_Z06,0.12642999669204993
3063,MEL_Z05,0.02121060680233009
3064,MEL_Z05,0.40961104447733554
3065,MEL_Z05,0.14215261040875968
3074,MEL_Z05,0.1576336362668063
3075,MEL_Z05,0.2651764338379398
3076,MEL_Z05,0.212131141481079
3077,MEL_Z05,0.15336597147934272
3078,MEL_Z04,0.15776126430738446
3079,MEL_Z04,0.5287613367794847
3080,MEL_Z04,0.6891634681529656
3081,MEL_Z04,0.5163125906873096
3082,MEL_Z04,0.7809491941867575
3083,MEL_Z04,0.9200219393373431
3084,MEL_Z04,0.772696730953124
3085,MEL_Z04,0.1967778945842404
3086,MEL_Z04,0.15016797181732727
3087,MEL_Z04,0.5559159062487665
3088,MEL_Z04,0.9458671947026077
3089,MEL_Z04,0.30753425507440374
3090,MEL_Z04,0.9350017781195497
3091,MEL_Z04,0.8977291903501698
3092,MEL_Z04,0.5183325451950477
3093,MEL_Z04,0.24579037727168662
3094,MEL_Z04,0.6395970178360847
3095,MEL_Z03,0.7301812932312532
3096,MEL_Z03,0.714241590364843
3097,MEL_Z03,0.54907700046295
3098,MEL_Z03,0.3911205728878373
3099,MEL_Z03,0.8934177318866238
3100,MEL_Z03,0.9395466211169963
3101,MEL_Z03,0.3333790302338516
3102,MEL_Z03,0.5777023353367713
3103,MEL_Z03,0.5861243489413757
3104,MEL_Z03,0.2364307008034529
3105,MEL_Z01,0.5114494315703773
3106,MEL_Z01,0.762866172849372
3107,MEL_Z01,0.869488674386157
3108,MEL_Z01,0.4850192720252338
3109,MEL_Z01,0.5001823051876014
3116,MEL_Z01,0.0029680735930735927
3117,MEL_Z01,0.01541374458874459
3118,MEL_Z01,0.0090208211143695
3119,MEL_Z01,0.0017617243867243868
3120,MEL_Z01,0.004009346603437261
3121,MEL_Z01,0.03093132758776222
3138,MEL_Z11,0.1257028181770523
3139,MEL_Z11,0.04417492344525254
3140,MEL_Z11,0.029553412611307874
3141,MEL_Z11,0.024666652835378645
3142,MEL_Z11,0.03318274161413967
3143,MEL_Z11,0.01828871598380754
3144,MEL_Z11,0.06804995244626667
3145,MEL_Z11,0.16717115067099791
3146,MEL_Z10,0.03889664717398803
3147,MEL_Z10,0.1486193978504327
3148,MEL_Z10,0.11489959067191716
3149,MEL_Z10,0.33831821313232874
3150,MEL_Z10,0.006472031878395313
3151,MEL_Z10,0.06734693193992505
